Count,Label,Sentence
1,s,Low lung volumes with grossly clear lungs
1,s,Low lung volumes with increased lung markings particularly in the left perihilar region XXXX related to history of bronchitis
1,s,"Low lung volumes with magnified appearance of the heart, XXXX normal heart size"
1,s,"Low lung volumes with mild basilar atelectasis, left greater than right"
1,s,Low lung volumes with mild bronchovascular crowding and right basilar airspace disease
1,s,Low lung volumes with mild cardiomegaly and scattered right basilar subsegmental atelectasis and scattered retrocardiac airspace opacities
1,s,Low lung volumes with mild crowding
1,s,Low lung volumes with minimal bibasilar atelectasis
1,s,Low lung volumes with minimal left basilar opacities
1,s,"Low lung volumes with minimal streaky basilar airspace disease, XXXX atelectasis"
1,s,Low lung volumes with no definite acute findings
1,s,Low lung volumes with no focal consolidations
1,s,Low lung volumes with no significant airspace consolidation
1,s,Low lung volumes with redemonstrated bronchovascular crowding
1,s,Low lung volumes with right base airspace disease
1,s,Low lung volumes with right basilar atelectasis
1,s,"Low lung volumes with slightly increased perihilar opacities bilaterally, XXXX infectious etiology"
1,s,"Low lung volumes with streaky bibasilar opacities, right greater than left"
1,s,"Low lung volumes with streaky left basilar opacity, XXXX subsegmental atelectasis and scarring"
1,s,Low lung volumes with subsequent bronchovascular crowding and bibasilar atelectasis
3,s,Low lung volumes without acute cardiopulmonary abnormality
4,s,Low lung volumes without acute cardiopulmonary disease
1,s,Low lung volumes without acute cardiopulmonary findings
1,s,Low lung volumes without acute infiltrate
1,s,Low lung volumes without evidence of acute cardiopulmonary process
1,s,"Low lung volumes without focal airspace opacity, pleural effusion, or pneumothorax"
3,s,"Low lung volumes without focal consolidation, pneumothorax or large pleural effusion"
1,s,"Low lung volumes, bibasilar opacities XXXX due at XXXX in part to atelectasis"
1,s,"Low lung volumes, causing streaky bibasilar atelectasis and bronchovascular crowding"
1,s,"Low lung volumes, however lungs are grossly clear without focal airspace opacity, pleural effusion, or pneumothorax"
1,s,"Low lung volumes, no acute cardiopulmonary disease"
1,s,"Low lung volumes, no acute cardiopulmonary findings"
5,s,"Low lung volumes, otherwise clear"
2,s,"Low lung volumes, otherwise no acute cardiopulmonary abnormality"
1,s,"Low lung volumes, otherwise, no definite acute findings"
1,s,"Low lung volumes, with left lower lung atelectasis"
1,s,Low volume lungs
1,s,Low volume study without acute cardiopulmonary abnormalities
2,s,Low volume study without acute process
2,s,Low volume study without definite acute process
1,s,Low volumes XXXX XXXX for the opportunity to assist in the care of your patient
1,s,Low volumes with bronchovascular crowding
1,s,Lower anterior cervical spine fusion XXXX
1,s,Lower cervical XXXX arthritis
1,s,Lower cervical and upper thoracic XXXX spinal fixation XXXX
1,s,Lower cervical degenerative arthritis
1,s,Lower cervical spine fusion and sternotomy
1,s,Lower lung volumes on the AP projection
1,s,Lower thoracic spine fusion
1,s,Lucencies throughout the chest XXXX representing emphysematous change
1,s,Lucency crosses the 10th left posterior rib
1,s,Lucency left chest compatible with relatively large pneumothorax and collapse of substantial portion of left lung
1,s,Lucency through the base of the fourth metacarpal
1,s,Lucent lesion with thin sclerotic margin in the right humeral head
1,s,Lucent pulmonary parenchyma is consistent appearance with emphysema and appears unchanged from prior examinations
1,s,Lumbar and are low
1,s,Lumbar scoliosis is noted
1,s,Lumbar vertebral body stabilization XXXX
1,s,Lung XXXX are hyperexpanded
1,s,Lung hyperexpansion
1,s,Lung lines remain low
1,s,Lung lines without evidence of acute cardiopulmonary process
1,s,Lung parenchyma is not clear
1,s,Lung volumes are decreased
1,s,"Lung volumes are decreased from XXXX, and there is resultant bronchovascular crowding"
1,s,"Lung volumes are decreased, with crowding"
19,s,Lung volumes are low
1,s,Lung volumes are low normal
1,s,Lung volumes are low with asymmetric elevation of the right hemidiaphragm
3,s,Lung volumes are low with central bronchovascular crowding and patchy basilar atelectasis
1,s,"Lung volumes are low, but no focal infiltrates are present"
1,s,Lung volumes are mildly decreased
1,s,Lung volumes are mildly low
1,s,Lung volumes are reduced
1,s,Lung volumes are slightly low
2,s,Lung volumes remain XXXX
3,s,Lung volumes remain low
1,s,Lung volumes with streaky left basilar opacity consistent with subsegmental atelectasis
1,s,Lungs appear hyperinflated
1,s,Lungs appear to be clear other than a calcified granuloma on left
1,s,Lungs are clear except for residuals of prior granulomatous infection
1,s,"Lungs are clear, hyperinflated"
1,s,Lungs are hyper expanded consistent with COPD
12,s,Lungs are hyperexpanded
1,s,"Lungs are hyperexpanded bilaterally, with no focal consolidation, pleural effusion, or pneumothoraces"
6,s,Lungs are hyperexpanded but clear
1,s,Lungs are hyperexpanded but clear without evidence of effusion or infiltrate
1,s,Lungs are hyperexpanded with flattened diaphragms
1,s,Lungs are hyperexpanded with flattening of the diaphragms consistent with emphysematous change
1,s,"Lungs are hyperexpanded without focal airspace consolidation, pleural effusion, or pneumothorax"
1,s,Lungs are hyperinflated
1,s,Lungs are hyperinflated but clear
1,s,Lungs are hyperinflated with flattened diaphragms
1,s,"Lungs are hyperinflated with flattening of the diaphragms and increased AP chest diameter, compatible with emphysema"
1,s,Lungs are hyperinflated with flattening of the diaphragms consistent with emphysematous change
1,s,Lungs are hyperinflated with interstitial changes of severe emphysema
1,s,Lungs are hyperlucent and hyperexpanded
1,s,Lungs are hypoinflated but clear
3,s,Lungs are mildly hyperexpanded
1,s,Lungs are mildly hyperexpanded but clear
1,s,Lungs are mildly hyperinflated
3,s,Lungs are mildly hypoinflated
1,s,"Lungs are mildly hypoinflated but grossly clear of focal airspace disease, pneumothorax, or pleural effusion"
1,s,"Lungs are mildly hypoinflated with asymmetric elevation of the right hemidiaphragm, of uncertain chronicity"
1,s,Lungs are mildly under expanded
1,s,Lungs are overall hyperexpanded consistent with obstructive lung disease
3,s,Lungs are overall hyperexpanded with flattening of the diaphragms
1,s,Lungs are overall hyperexpanded with flattening of the diaphragms consistent with obstructive lung disease
1,s,Lungs demonstrate bibasilar airspace opacities better visualized on lateral view
1,s,Lungs demonstrate left lower lobe air space opacity with XXXX atelectasis without significant change
1,s,Lungs demonstrate left upper lobe airspace disease most XXXX pneumonia
1,s,Lungs demonstrate segmental air space disease within the left lower lobe
1,s,Lungs hyperinflated
1,s,Lungs mildly hyperinflated
1,s,Lungs mildly hyperinflated with flattened posterior diaphragm and increased retrosternal airspace
1,s,Lungs remain hyperexpanded
1,s,Malpositioned right PICC line tip
1,s,Manifestations of decompensated congestive heart failure with basilar atelectasis
2,s,"Marked bullous emphysematous changes and traction bronchiectasis, again most notable involving the bilateral upper lobes"
2,s,Marked cardiomegaly
1,s,"Marked degenerative change of the XXXX, status post remote right humerus fracture"
1,s,Marked elevation left diaphragm with atelectasis in the left base
1,s,"Marked enlargement of the XXXX bilaterally, increased since the prior XXXX, XXXX adenopathy"
1,s,"Marked enlargement of the cardiac silhouette, left infraclavicular cardiac XXXX generator, right atrial and right ventricular leads"
1,s,Marked increase in heart size
1,s,Marked tortuosity of the thoracic aorta
1,s,"Markedly limited exam, without significant interval change from XXXX"
1,s,"Marrow pneumothorax, focal lung consolidation or pleural effusions"
1,s,Masslike opacification of right apex
1,s,Mediastinal adenopathy noted but better evaluated on the XXXX XXXX CT
1,s,Mediastinal and hilar adenopathy compatible with patients known sarcoidosis
1,s,Mediastinal and hilar calcifications XXXX indicate a previous granulomatous process
1,s,Mediastinal and right lung calcifications are compatible with old granulomatous disease
1,s,Mediastinal clips and markers from prior CABG
1,s,Mediastinal silhouette appears stable with coarsely calcified and tortuous aorta
1,s,Mediastinum and perihilar structures remarkable for vascular calcifications involving the aortic XXXX
1,s,Mediastinum is shifted to the left as compared to the previous examination
1,s,Mediport catheter seen in the mid SVC
1,s,Mediport catheter seen on the right with the tip in the mid SVC
1,s,Mid and lower thoracic vertebroplasty has been performed
1,s,Mid right clavicle fracture
2,s,Mid sternotomy XXXX again noted
1,s,Middle lobe calcified granulomas
1,s,Midfoot degenerative changes and calcaneal enthesopathy
1,s,Midline abdominal clips
2,s,Midline sternotomy XXXX
1,s,Midline sternotomy XXXX identified
1,s,Mild XXXX XXXX atelectasis
1,s,Mild XXXX XXXX curvature thoracolumbar junction
1,s,Mild XXXX XXXX opacities with scarring; no acute disease
1,s,Mild XXXX deformity is noted in the lower thoracic spine
1,s,Mild XXXX deformity is noted in the mid-thoracic spine
1,s,"Mild XXXX deformity of T12, stable"
1,s,Mild XXXX opacities in the retrocardiac region
1,s,Mild age indeterminate anterior wedging at the T11 level
1,s,Mild age-indeterminate anterior wedging of a lower thoracic or upper lumbar vertebra on lateral view
1,s,Mild aortic calcifications
1,s,"Mild aortic ectasiatortuosity, no typical mediastinal widening to suggest vascular injury"
1,s,Mild aortic tortuosity
1,s,Mild apical scarring
1,s,Mild atelectasis in the right base
1,s,Mild atherosclerosis
1,s,Mild atherosclerotic calcification aorta
1,s,Mild basilar atelectasis
1,s,Mild biapical scarring is identified
1,s,Mild bibasilar atelectasis
1,s,Mild bibasilar dependent atelectasis
1,s,"Mild bibasilar opacities, XXXX atelectasis"
1,s,Mild bilateral acromioclavicular joint and thoracic spine degenerative changes are noted
1,s,Mild bilateral costophrenic XXXX blunting XXXX represents pleural thickening and scarring
1,s,"Mild bilateral costophrenic XXXX blunting and fissural thickening, interstitial opacities greatest in the central lungs and bases with indistinct vascular margination"
1,s,"Mild bilateral costophrenic XXXX blunting, left greater than right, interstitial opacities greatest in the central lungs and bases with indistinct vascular margination"
1,s,"Mild bilateral posterior sulcus blunting, interstitial and alveolar opacities greatest in the central lungs and bases with indistinct vascular margination"
1,s,"Mild bilateral streaky opacities, XXXX atelectasis"
1,s,Mild blunting of right costophrenic XXXX
1,s,Mild blunting of the costophrenic XXXX bilaterally
1,s,Mild blunting of the posterior costophrenic XXXX XXXX represent small effusions
4,s,Mild bronchovascular crowding without typical findings of pulmonary edema
1,s,Mild calcification of the aortic XXXX
38,s,Mild cardiomegaly
1,s,Mild cardiomegaly and atherosclerosis
1,s,Mild cardiomegaly and moderate hiatal hernia
1,s,Mild cardiomegaly appears stable
1,s,Mild cardiomegaly as before with no effusions or overt evidence of CHF
2,s,Mild cardiomegaly is unchanged
1,s,Mild cardiomegaly unchanged
1,s,Mild cardiomegaly unchanged from prior exam
1,s,Mild cardiomegaly with XXXX of early failure
1,s,Mild cardiomegaly with findings of chronic obstructive pulmonary disease
1,s,Mild cardiomegaly without acute cardiac abnormality
1,s,Mild cardiomegaly without acute cardiopulmonary abnormality
1,s,Mild cardiomegaly without heart failure
2,s,Mild cardiomegaly without pulmonary edema
1,s,"Mild cardiomegaly, atherosclerotic disease"
3,s,"Mild cardiomegaly, no acute pulmonary findings"
1,s,"Mild cardiomegaly, stable"
1,s,"Mild cardiomegaly, stable mediastinal contours"
1,s,"Mild cardiomegaly, with subsegmental atelectasis in the right lower lobe"
1,s,Mild central pulmonary vascular congestion
1,s,Mild central vascular congestion
1,s,Mild central vascular congestion and bronchovascular crowding
1,s,Mild central vascular prominence
1,s,"Mild central vascular prominence, XXXX congestion"
1,s,Mild chronic changes in the left lung base without acute disease
1,s,Mild chronic degenerative changes are present in the spine
1,s,Mild chronic degenerative changes are present within the thoracic spine
1,s,Mild congestion without edema
1,s,Mild degenerate change of the thoracic spine
1,s,Mild degeneration of the thoracic spine without acute bony abnormality
1,s,Mild degenerative change in the thoracic spine
1,s,Mild degenerative change is seen within the midthoracic spine
1,s,"Mild degenerative change of the lower thoracic spine, anterior osteophytes"
2,s,Mild degenerative change of the thoracic spine
1,s,Mild degenerative change thoracic spine
2,s,Mild degenerative change without acute bony abnormality
1,s,Mild degenerative change without acute displaced fracture or dislocation
1,s,Mild degenerative changes about the thoracolumbar junction
1,s,Mild degenerative changes and osteopenia of the thoracic spine
1,s,Mild degenerative changes are present in the XXXX spine
3,s,Mild degenerative changes are present in the spine
1,s,Mild degenerative changes are present within the spine
1,s,Mild degenerative changes at the lower thoracic spine
1,s,Mild degenerative changes in the spine
1,s,Mild degenerative changes mid thoracic spine
6,s,Mild degenerative changes of the spine
25,s,Mild degenerative changes of the thoracic spine
1,s,Mild degenerative changes of the thoracic spine without acute bony abnormality
1,s,Mild degenerative changes of the thoracic spine without fracture
1,s,Mild degenerative changes thoracic spine
2,s,Mild degenerative changes throughout the thoracic spine
1,s,Mild degenerative changes throughout the thoracic spine anterior osteophytes noted inferiorly
1,s,"Mild degenerative disc change at the thoracic spine, no XXXX deformity"
1,s,Mild degenerative disc disease of the thoracic spine
1,s,Mild degenerative disease of the thoracic spine
1,s,Mild degenerative endplate changes
2,s,Mild degenerative endplate changes of the spine
1,s,Mild degenerative endplate spurring in the mid thoracic spine
1,s,Mild degenerative osteophytes are noted in the thoracic spine
1,s,Mild dextrocurvature of the spine again noted
1,s,Mild dextrocurvature the spine
1,s,Mild dextroscoliosis of the lower thoracic spine
1,s,Mild dextroscoliosis of the spine
1,s,"Mild diffuse interstitial opacities bilaterally, predominantly in the bases, with no focal consolidation, pleural effusion, or pneumothoraces"
2,s,Mild elevation of the right hemidiaphragm
1,s,Mild elevation right diaphragm
1,s,Mild elevation right hemidiaphragm
2,s,Mild emphysema
2,s,Mild emphysematous changes are noted
1,s,Mild emphysematous changes without focal consolidation
1,s,Mild eventration of left hemidiaphragm is noted
1,s,"Mild fullness of the left hilum, small interval change from prior exam"
2,s,Mild granulomatous sequela are noted
1,s,Mild hyperexpansion
2,s,Mild hyperexpansion of the lungs
3,s,Mild hyperinflation
1,s,Mild hyperinflation appears similar to prior
1,s,Mild hyperinflation is noted
1,s,Mild hyperinflation of the lungs
2,s,Mild hypoinflation without acute disease
1,s,Mild hypoventilation with bronchovascular crowding and prominent central and basilar interstitial markings
1,s,"Mild hypoventilation, bronchovascular crowding without typical findings of pulmonary edema"
1,s,Mild increased lung markings XXXX due to chronic changes
1,s,Mild increased reticular interstitial opacity
2,s,Mild interstitial edema
2,s,Mild left apical pleural thickening
1,s,Mild left base atelectasis
1,s,Mild left costophrenic XXXX blunting
1,s,Mild left lingular platelike atelectasis
1,s,Mild left-sided scarringsubsegmental atelectasis
1,s,"Mild left-sided volume loss redemonstrated, unchanged"
1,s,Mild levocurvature of thoracic spine
1,s,Mild levoscoliosis of the lumbar spine
1,s,Mild levoscoliosis of the thoracolumbar spine
1,s,Mild loss of XXXX of a mid thoracic vertebral body
1,s,Mild lung hyperexpansion
1,s,"Mild lung hyperexpansion, otherwise clear"
2,s,Mild lung hyperinflation
1,s,Mild medial right atelectasis
1,s,Mild mediastinal prominence XXXX related to superimposed XXXX and mediastinal fat
1,s,Mild multilevel degenerative changes of the thoracic spine
1,s,Mild multilevel degenerative changes seen within the thoracic spine
1,s,"Mild nodular prominence of the right hilum, without significant change"
1,s,Mild nonspecific biapical pleural thickening
1,s,"Mild osteopenia, degenerative changes"
1,s,Mild patchy bibasilar airspace disease most XXXX representing atelectasis given the low lung volumes
1,s,Mild patchy bilateral airspace disease
1,s,Mild patchy opacities are seen in the upper lung zones bilaterally similar to prior studies
1,s,"Mild patchy right upper lobe opacities, similar to slightly improved from XXXX"
1,s,Mild pectus excavatum deformity
1,s,Mild pectus excavatum deformity is noted
1,s,"Mild perihilar XXXX opacities, XXXX edema"
1,s,Mild prominence left hilar contour
1,s,Mild prominence of the mediastinum
1,s,Mild prominence pulmonary outflow tract otherwise pulmonary vascularity appears within normal limits
1,s,Mild pulmonary hyperexpansion
2,s,Mild pulmonary vascular congestion
1,s,"Mild pulmonary vascular congestion, with XXXX XXXX bilateral effusions"
1,s,Mild right apex curvature of the lower thoracic spine
1,s,Mild right apex curvature of the upper thoracic spine is nonspecific and could be related to patient positioning
1,s,Mild right basilar atelectasis and relative elevation of the right hemidiaphragm noted
1,s,Mild right hemidiaphragm elevation with crowded markings in the right lung base
1,s,"Mild right hemidiaphragm elevation with mild bronchovascular crowding, right greater than left, indistinct vascular margination"
1,s,Mild rightward deviation of the trachea
1,s,"Mild rightward deviation of the trachea, unchanged from comparison XXXX, XXXX secondary to a goiter"
1,s,Mild scarring at the right apex
1,s,Mild scoliosis and degenerative changes of the thoracic spine noted
1,s,Mild spine curvature
1,s,Mild spine curvature again noted
1,s,Mild spine curvature noted
1,s,Mild spine dextrocurvature noted
5,s,Mild spondylosis
2,s,Mild stable cardiomegaly
1,s,Mild stable cardiomegaly and central vascular congestion
1,s,"Mild stable cardiomegaly with mild central pulmonary vascular congestion and interstitial accentuation, XXXX edema"
1,s,Mild stable cardiomegaly without acute disease
1,s,"Mild stable cardiomegaly, no acute disease"
1,s,Mild streaky bibasilar opacities
1,s,"Mild streaky left basilar airspace disease, XXXX atelectasis"
1,s,Mild streaky opacities are present in the left lung base
1,s,Mild streaky opacities in the left upper lobe on frontal projection are XXXX atelectatic or scar
1,s,Mild streaky scarring in the right upper lobe
1,s,Mild subsegmental atelectasis of the right lung base
3,s,Mild thoracic spine degenerative change
1,s,Mild thoracic spine degenerative changes
1,s,Mild thoracic spondylosis
1,s,Mild thoracolumbar spine levocurvature
1,s,"Mild to moderate T10 vertebral body anterior XXXX deformity, XXXX from XXXX"
1,s,Mild to moderate cardiomegaly
1,s,Mild to moderate degenerative changes of the thoracic spine
1,s,Mild tortuosity aorta is redemonstrated
4,s,Mild tortuosity of the aorta
2,s,Mild tortuosity of the descending thoracic aorta
3,s,Mild tortuosity of the thoracic aorta
1,s,"Mild tortuosity of the thoracic aorta, unchanged"
1,s,Mild unfolding and atherosclerotic calcification of the aorta
4,s,Mild unfolding of the thoracic aorta
1,s,"Mild vascular cephalization, no definite interstitial changes of pulmonary edema, no focal alveolar consolidation"
1,s,Mild wedge XXXX deformity of T12
1,s,"Mild, age-indeterminate wedge XXXX deformity of a midthoracic vertebral body"
1,s,"Mild, nonconsolidating right lower lobe airspace disease"
1,s,Mildly blunted right costophrenic XXXX without definite pleural effusion
1,s,Mildly displaced fracture of the mid right clavicle
2,s,Mildly elevated right hemidiaphragm
1,s,Mildly enlarged heart
3,s,Mildly hyperexpanded lungs
1,s,Mildly hyperexpanded lungs without acute focal infiltrate
1,s,Mildly hyperinflated lungs with flattened posterior diaphragm
2,s,"Mildly hyperinflated, clear lungs"
1,s,"Mildly hypoinflated, grossly clear lungs"
1,s,Mildly increased atherosclerotic calcifications of the thoracic aorta
5,s,Mildly low lung volumes
1,s,Mildly low lung volumes bilaterally
1,s,Mildly prominent interstitial opacities
1,s,"Mildly prominent perihilar opacities, XXXX due to bronchovascular crowding"
2,s,Mildly tortuous aorta
1,s,"Mildly tortuous aorta, otherwise mediastinal silhouette and pulmonary vascularity are within normal limits"
2,s,Mildly tortuous thoracic aorta
1,s,Minimal XXXX degenerative disease
1,s,"Minimal XXXX densities, left lung base"
1,s,Minimal XXXX left basal airspace opacity
1,s,Minimal XXXX opacities at the posterior sulci
1,s,"Minimal XXXX opacities within the lung bases, XXXX subsegmental atelectasis"
1,s,Minimal XXXX scarring in both lower lobes
1,s,Minimal apical capping slightly greater at the left
1,s,Minimal atelectasis in the right lung base
1,s,Minimal atelectasis left base
1,s,"Minimal atelectasis left base, no acute abnormality"
1,s,Minimal atelectasis right base
1,s,"Minimal atelectasis, platelike in the right upper lobe"
1,s,Minimal atherosclerotic changes are present in the thoracic aorta
1,s,Minimal bandlike atelectasis within the right lung base
1,s,Minimal basilar atelectasis on the left
1,s,Minimal basilar infiltrate left base
2,s,Minimal bibasilar airspace disease
1,s,Minimal bibasilar focal atelectasis
1,s,Minimal blunting of the costophrenic XXXX
1,s,Minimal blunting of the left costophrenic XXXX
2,s,Minimal cardiomegaly
8,s,Minimal degenerative changes of the thoracic spine
1,s,Minimal degenerative changes of the thoracic spine with a mild wedge XXXX deformity of a midthoracic vertebral body
1,s,Minimal degenerative changes thoracic spine
1,s,Minimal degenerative disease thoracic spine
3,s,Minimal degenerative endplate changes of the thoracic spine
1,s,Minimal degenerative spurring of midthoracic spine
1,s,Minimal degenerative spurring thoracic spine
1,s,"Minimal fibrosis in the right apex, may be due to XXXX radiation treatment"
1,s,Minimal fluid within the right horizontal fissure
1,s,Minimal interstitial edema
1,s,Minimal left base and perihilar minimal infiltrate
1,s,Minimal left basilar atelectasis
1,s,Minimal left midlung atelectasis
1,s,Minimal lingular scarring
1,s,Minimal loss of XXXX of an upper thoracic vertebra
1,s,Minimal osteophytes of the thoracic spine
1,s,Minimal platelike atelectasis left base
1,s,Minimal residual left lung base airspace disease
1,s,Minimal residuals from opacities remaining most XXXX represent small areas of scarring
2,s,Minimal retrocardiac airspace disease
1,s,Minimal right base subsegmental atelectasis
1,s,"Minimal right basilar airspace disease, XXXX right middle lobe"
1,s,Minimal right basilar subsegmental atelectasis
1,s,Minimal right basilar subsegmental atelectasis noted
1,s,Minimal right costophrenic XXXX blunting
1,s,Minimal right middle lobe atelectasis
1,s,Minimal right sided perihilar atelectasis
1,s,Minimal right-to-left cardiomediastinal shift
1,s,Minimal scarring or atelectasis left lung base
1,s,Minimal scoliosis
1,s,Minimal small area scarring of the left base
1,s,Minimal spondylosis of the lower thoracic spine
1,s,Minimal spurring in the thoracic spine
1,s,Minimal streaky airspace opacities in the lower lobes
1,s,Minimal streaky atelectasis in the right lung base
1,s,Minimal streaky atelectasis the left lung base
1,s,Minimal streaky bibasilar opacities
1,s,"Minimal streaky opacities in the lung bases, XXXX subsegmental atelectasis"
1,s,Minimal subsegmental atelectasis at the left base otherwise negative for focal confluent airspace disease
1,s,"Minimal subsegmental atelectasis in the left base, seen XXXX on the lateral film, otherwise lungs are clear"
1,s,Minimal subsegmental atelectasis posteriorly
1,s,Minimal thoracic spondylosis
1,s,"Minimally displaced fracture involving the lateral right 7th rib, XXXX acute"
1,s,Minimally displaced fracture through the XXXX of the scaphoid
1,s,"Minimally increased XXXX airspace opacities bilaterally, most prominent in the lung bases"
1,s,"Minimally increased air space opacities bilaterally, most prominent in the lung bases"
1,s,Mitral valve replacement seen
1,s,"Mixed nodular interstitial opacities distributed through bilateral lungs, right greater than left"
1,s,"Moderate bilateral interstitial edema, with cardiomegaly and bilateral effusion consistent with moderate cardiac failure"
3,s,Moderate cardiomegaly
1,s,Moderate cardiomegaly is identified
1,s,Moderate cardiomegaly stable
1,s,Moderate cardiomegaly with narrowed severe mediastinal contours
1,s,Moderate cardiomegaly with pulmonary vascular congestion early interstitial edema
2,s,Moderate cardiomegaly without pulmonary edema
1,s,Moderate cardiomegaly without significant pulmonary edema
1,s,Moderate congestive cardiac failure
1,s,Moderate degenerative changes of the spine
6,s,Moderate degenerative changes of the thoracic spine
1,s,Moderate degenerative disc disease in the midthoracic spine
1,s,Moderate degenerative disc disease with osteophyte formation bridging
1,s,Moderate enlargement of the cardiac silhouette with fullness of the left atrial appendage and XXXX pulmonary outflow
1,s,Moderate enlargement of the heart XXXX
2,s,Moderate hiatal hernia
1,s,Moderate hiatus hernia
1,s,Moderate hyperinflation of the lungs
1,s,Moderate hypoinflation with associated bibasilar atelectasis
1,s,Moderate increase in size of the cardiac silhouette
1,s,Moderate right pleural effusion
1,s,Moderate right-sided hemopneumothorax as detailed above
1,s,Moderate right-sided pleural effusion
1,s,"Moderate right-sided pleural effusion, small left sided"
1,s,Moderate right-sided pneumothorax measuring approximately 3.3 cm in the right apex
1,s,Moderate scoliosis in the thoracolumbar spine
1,s,"Moderate severe hyperexpansion of the lungs and decreased peripheral vascular markings, consistent with emphysema"
1,s,Moderate sized right loculated pleural effusion with right lower lobe atelectasis
1,s,Moderate sized right pleural effusion appears smaller than the prior study
1,s,Moderate sized right pneumothorax
1,s,"Moderate thoracic dextroscoliosis, similar to prior imaging"
1,s,Moderate thoracic spondylosis
1,s,Moderate thoracolumbar scoliosis and patient rotation somewhat limits evaluation of the mediastinum
1,s,Moderate volume bilateral pleural effusions
1,s,Moderate volume bilateral pleural effusions are present
1,s,"Moderate-to-marked enlargement of the cardiac silhouette, mediastinal contours appear similar to prior"
1,s,"Moderately hyperinflated lung XXXX, otherwise no acute cardiopulmonary abnormality"
1,s,Moderately severe medial joint space narrowing and spurring
1,s,Monitoring device artifacts
1,s,"Morgagni hernia, stable"
1,s,Most XXXX represents XXXXs lung
1,s,Multifocal areas of scarring are unchanged in appearance
1,s,Multifocal right-sided pneumonia
1,s,Multilevel anterior osteophytes of the thoracic spine
1,s,Multilevel cervical XXXX arthritis
1,s,Multilevel degenerative changes are noted within the thoracic spine
1,s,Multilevel degenerative changes are seen throughout the thoracic spine
1,s,Multilevel degenerative changes in the spine
1,s,Multilevel degenerative changes of the spine are noted
1,s,Multilevel degenerative changes of the thoracic spine
1,s,Multilevel degenerative changes of the thoracic spine are noted
1,s,Multilevel degenerative changes of the thoracic spine with minimal anterior XXXX loss of several vertebral bodies
1,s,Multilevel degenerative disc disease and thoracolumbar spine again noted without acute osseous abnormality
1,s,Multilevel degenerative disc disease of the thoracic spine noted
1,s,Multilevel degenerative disc disease of the thoracolumbar spine noted without acute bony abnormality
1,s,Multilevel degenerative disc disease with mild dextrocurvature near the thoracolumbar junction
1,s,Multilevel degenerative disease of the spine
1,s,Multilevel degenerative disease of the visualized portions of the thoracolumbar spine
1,s,"Multilevel midthoracic degenerative changes, with prominent anterolateral marginal osteophytes"
1,s,Multilevel thoracic spondylosis is again demonstrated
1,s,Multilobar airspace consolidation
1,s,Multiple XXXX-filled loops of bowel are present
1,s,Multiple age-indeterminate left-sided rib fractures
1,s,Multiple anterior endplate osteophyte formation along thoracic spine
1,s,Multiple bilateral calcified granulomas most XXXX sequela of granulomatous process
1,s,"Multiple bilateral rib fractures, some of which appear old"
1,s,Multiple calcified granulomas identified bilaterally
1,s,Multiple calcified granulomas in the bilateral XXXX and lung parenchyma
1,s,Multiple calcified splenic granulomas are also noted
1,s,Multiple cavitary bilateral pulmonary masses and nodules
1,s,Multiple chronic changes as described above
1,s,"Multiple coarse calcifications in the epigastrium are seen on the lateral radiograph, not well localized on the frontal image"
1,s,Multiple colonic loops are demonstrated in the left upper quadrant
1,s,Multiple granulomas
1,s,Multiple healed bilateral rib fractures
1,s,Multiple healed posterior left rib fractures
1,s,Multiple levels of advanced degenerative disc disease and XXXX arthritis
1,s,Multiple mild vertebral body wedge deformities in the mid thoracic spine
1,s,Multiple nodules in both the left and right lungs consistent with neoplasm
1,s,Multiple old right-sided rib fractures again noted
1,s,Multiple pulmonary nodules consistent with metastases
1,s,Multiple punctate round XXXX XXXX over the abdomen on the lateral view
1,s,Multiple right-sided rib fractures involving at XXXX the right anterior 5th through 9th ribs with mild displacement
1,s,Multiple round opacities in the right upper lobe measuring up to 7 mm
1,s,Multiple scattered calcified granulomas are present bilaterally
1,s,"Multiple scattered calcified pulmonary nodules, XXXX sequela of prior granulomatous disease"
1,s,Multiple scattered round calcific densities XXXX represent old granulomatous disease
1,s,Multiple scattered small 4 mm nodules throughout the chest
1,s,Multiple scattered small nodules throughout the lungs most XXXX represents calcified granulomas
1,s,Multiple slightly distended loops are present from stomach to rectum
1,s,Multiple small calcified bilateral hilar nodules XXXX sequela of prior granulomatous disease
1,s,Multiple small punctate radiopaque foreign bodies are seen within the subcutaneous tissues and are present on previous CT scan from XXXX
1,s,Multiple sternotomy XXXX
1,s,Multiple surgical clips are noted
1,s,Multiple surgical clips are seen within the upper midabdomen
1,s,Multiple surgical clips overlie the midabdomen
1,s,Multiple thoracic XXXX deformities XXXX due to osteoporosis
1,s,Multiple thoracic XXXX deformities appear unchanged
1,s,"Nasogastric tube tip XXXX within the stomach body, stable"
1,s,Near complete clearing of right midlung airspace disease
1,s,Near-complete resolution of right-sided pleural effusion with XXXX residual
1,s,Nipple ring on left
1,s,No change calcified aorticopulmonary XXXX node
1,s,No change calcified left hilar XXXX and left small granuloma
1,s,No change chronic interstitial lung disease
1,s,No change hiatus hernia
1,s,No change in a small calcified right apical granuloma
1,s,No change in moderate left pneumothorax with left pleural drainage catheter again seen overlying the left upper lung
1,s,No change in the appearance of the left upper lobectomy
2,s,No change in the large hiatus hernia
